sim_time,x,y,speed,steer,throttle,style_scores,alert_state,alert_raw,alert_score
0.05,104.59001922607422,191.77003479003906,0.9800000190734863,0.0,0.5,"[0.3768119812011719, 0.15489999949932098, 0.0, 0.9431818127632141]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",1.0
0.1,104.59001922607422,191.77003479003906,1.4700000286102295,0.0,0.5,"[0.4089679718017578, 0.23229999840259552, 0.0, 0.9659090638160706]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",1.0
0.15000000000000002,104.59001922607422,191.77003479003906,1.7187600135803223,0.0,0.5,"[0.4252927303314209, 0.2784999907016754, 0.0, 0.7467684745788574]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",1.0
0.2,104.59001922607422,191.77003479003906,0.9489799737930298,0.0,0.5,"[0.37477630376815796, 0.14550000429153442, 0.0, 0.5113636255264282]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",1.0
0.25,104.59001922607422,191.77003479003906,0.48186999559402466,-0.010528564453125,0.20000000298023224,"[0.5941224694252014, 0.12210000306367874, 0.0, 0.6675476431846619]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",0.9770132939141812
0.3,104.59001922607422,191.77003479003906,0.20643000304698944,-0.010528564453125,0.20000000298023224,"[0.5760468244552612, 0.05339999869465828, 8.791208188085875e-07, 0.791659951210022]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",0.8851177756759249
0.35,104.59001922607422,191.77003479003906,0.05063999816775322,-0.010528564453125,0.20000000298023224,"[0.5658231973648071, 0.013299999758601189, 4.3956040940429375e-07, 0.8699873685836792]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",0.7816286995504829
0.39999999999999997,104.59001922607422,191.77003479003906,0.0318400003015995,-0.010528564453125,0.26190185546875,"[0.5645895004272461, 0.007699999958276749, 4.3956040940429375e-07, 0.9307903051376343]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",0.45450445773535897
0.44999999999999996,104.59001922607422,191.77003479003906,0.07050999999046326,-0.010528564453125,0.4642791748046875,"[0.5671272277832031, 0.012500000186264515, 4.3956040940429375e-07, 0.9321714639663696]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",0.2374444392339614
0.49999999999999994,104.59001922607422,191.77003479003906,0.0839100033044815,-0.010528564453125,0.6171875,"[0.5680065155029297, 0.010700000450015068, 0.0, 0.975192129611969]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",-0.0012391192938447926
0.5499999999999999,104.59001922607422,191.77003479003906,0.08347000181674957,-0.010528564453125,0.64453125,"[0.5679776668548584, 0.00989999994635582, 4.3956040940429375e-07, 0.9873731136322021]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",-0.25675001838121503
0.6,104.59001922607422,191.77003479003906,0.07614000141620636,-0.010528564453125,0.66015625,"[0.567496657371521, 0.00860000029206276, 0.0, 0.9927284121513367]","[0.0, 0.0, -3.1957933970261365e-06, 0.00011933333735214546, -0.04418389871716499, 1.0, 0.016333334147930145, -3.1957933970261365e-06, 0.0, 0.0, 1.0172526572205243e-06, -0.016214000061154366, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.7878594398498535, 0.0, 0.42309877276420593, 0.30358564853668213, 0.49286118149757385]",-0.5189904990686449
